,,,,,,
당진자재창고,,KPX,,RTU,,
date,device_id,순방향,역방향,usage,차이,usage / 1000 * 720
2020-05-26 17:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,192,0,2000,-1808,
2020-05-26 17:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,768,0,1000,-232,
2020-05-26 17:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,240,0,0,240,
2020-05-26 17:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,624,0,3928,-3304,
2020-05-26 17:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2688,0,5995,-3307,
2020-05-26 17:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3264,0,9004,-5740,
2020-05-26 18:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3840,0,4073,-233,
2020-05-26 18:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1920,0,4918,-2998,
2020-05-26 18:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2064,0,2082,-18,
2020-05-26 18:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1200,0,3932,-2732,
2020-05-26 18:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2208,0,5995,-3787,
2020-05-26 18:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3024,0,7996,-4972,
2020-05-26 18:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3648,0,5009,-1361,
2020-05-26 18:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1824,0,2997,-1173,
2020-05-26 18:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1584,0,3999,-2415,
2020-05-26 18:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2112,0,3072,-960,
2020-05-26 18:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,960,0,0,960,
2020-05-26 18:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,144,0,1000,-856,
2020-05-26 19:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,96,0,0,96,
2020-05-26 19:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 19:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 20:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 21:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 22:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-26 23:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 0:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 1:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 2:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 3:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,NA,NA,
2020-05-27 4:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 4:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,0,0,0,0,
2020-05-27 5:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,96,0,0,96,
2020-05-27 5:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,480,0,2000,-1520,
2020-05-27 5:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1104,0,2930,-1826,
2020-05-27 5:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1200,0,2070,-870,
2020-05-27 6:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1152,0,2000,-848,
2020-05-27 6:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,672,0,1934,-1262,
2020-05-27 6:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1152,0,3066,-1914,
2020-05-27 6:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,1680,0,4929,-3249,
2020-05-27 6:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2160,0,4995,-2835,
2020-05-27 6:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2784,0,6927,-4143,
2020-05-27 6:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3024,0,5075,-2051,
2020-05-27 6:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,2640,0,6939,-4299,
2020-05-27 6:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3216,0,6067,-2851,
2020-05-27 6:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3216,0,7922,-4706,
2020-05-27 6:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,3840,0,8998,-5158,
2020-05-27 6:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4368,0,9003,-4635,
2020-05-27 7:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,4272,0,10931,-6659,
2020-05-27 7:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,5808,0,13011,-7203,
2020-05-27 7:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6576,0,15975,-9399,
2020-05-27 7:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,7488,0,13092,-5604,
2020-05-27 7:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,6384,0,14913,-8529,
2020-05-27 7:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,7104,0,15010,-7906,
2020-05-27 7:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,7536,0,16986,-9450,
2020-05-27 7:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,8064,0,16991,-8927,
2020-05-27 7:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,7728,0,17944,-10216,
2020-05-27 7:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,9792,0,24920,-15128,
2020-05-27 7:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,12384,0,26024,-13640,
2020-05-27 7:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,11808,0,20980,-9172,
2020-05-27 8:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,10656,0,27941,-17285,
2020-05-27 8:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,13680,0,30016,-16336,
2020-05-27 8:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14592,0,30902,-16310,
2020-05-27 8:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,14928,0,32027,-17099,
2020-05-27 8:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,16080,0,36987,-20907,
2020-05-27 8:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18096,0,39885,-21789,
2020-05-27 8:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,18960,0,40007,-21047,
2020-05-27 8:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,19296,0,40963,-21667,
2020-05-27 8:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,20256,0,44989,-24733,
2020-05-27 8:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,21648,0,46020,-24372,
2020-05-27 8:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,22320,0,46896,-24576,
2020-05-27 8:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,22608,0,49004,-26396,
2020-05-27 9:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,24048,0,52877,-28829,
2020-05-27 9:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,25824,0,52108,-26284,
2020-05-27 9:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,25104,0,56972,-31868,
2020-05-27 9:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27552,0,59901,-32349,
2020-05-27 9:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,28848,0,59150,-30302,
2020-05-27 9:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27984,0,59797,-31813,
2020-05-27 9:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,29760,0,64139,-34379,
2020-05-27 9:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30864,0,65824,-34960,
2020-05-27 9:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,31632,0,66053,-34421,
2020-05-27 9:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,32112,0,66985,-34873,
2020-05-27 9:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,32016,0,69882,-37866,
2020-05-27 9:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,33648,0,69906,-36258,
2020-05-27 10:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,33840,0,58137,-24297,
2020-05-27 10:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34464,0,57048,-22584,
2020-05-27 10:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34896,0,73987,-39091,
2020-05-27 10:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,35568,0,75952,-40384,
2020-05-27 10:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36816,0,76906,-40090,
2020-05-27 10:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36720,0,77924,-41204,
2020-05-27 10:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,37824,0,80103,-42279,
2020-05-27 10:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,37152,0,71921,-34769,
2020-05-27 10:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36336,0,83844,-47508,
2020-05-27 10:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,37392,0,70223,-32831,
2020-05-27 10:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,35808,0,81843,-46035,
2020-05-27 10:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,39792,0,82108,-42316,
2020-05-27 11:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,39792,0,83927,-44135,
2020-05-27 11:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40128,0,83990,-43862,
2020-05-27 11:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40704,0,84929,-44225,
2020-05-27 11:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40656,0,87060,-46404,
2020-05-27 11:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41712,0,86001,-44289,
2020-05-27 11:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41376,0,87016,-45640,
2020-05-27 11:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41760,0,86864,-45104,
2020-05-27 11:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41904,0,86196,-44292,
2020-05-27 11:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41472,0,88042,-46570,
2020-05-27 11:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42480,0,89824,-47344,
2020-05-27 11:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42816,0,88871,-46055,
2020-05-27 11:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42960,0,90004,-47044,
2020-05-27 12:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43488,0,91168,-47680,
2020-05-27 12:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43248,0,90025,-46777,
2020-05-27 12:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43536,0,92865,-49329,
2020-05-27 12:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,44592,0,82574,-37982,
2020-05-27 12:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34080,0,81453,-47373,
2020-05-27 12:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45120,0,94839,-49719,
2020-05-27 12:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45360,0,95922,-50562,
2020-05-27 12:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45360,0,81181,-35821,
2020-05-27 12:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40032,0,86054,-46022,
2020-05-27 12:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40992,0,94860,-53868,
2020-05-27 12:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45264,0,93981,-48717,
2020-05-27 12:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45792,0,90369,-44577,
2020-05-27 13:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41184,0,71726,-30542,
2020-05-27 13:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36960,0,93094,-56134,
2020-05-27 13:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42912,0,92097,-49185,
2020-05-27 13:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41136,0,80726,-39590,
2020-05-27 13:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42672,0,92139,-49467,
2020-05-27 13:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,44352,0,94904,-50552,
2020-05-27 13:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,45600,0,92939,-47339,
2020-05-27 13:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,44544,0,89181,-44637,
2020-05-27 13:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42720,0,92014,-49294,
2020-05-27 13:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,44064,0,91991,-47927,
2020-05-27 13:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43728,0,90936,-47208,
2020-05-27 13:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,43920,0,90239,-46319,
2020-05-27 14:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41760,0,79977,-38217,
2020-05-27 14:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,38064,0,80858,-42794,
2020-05-27 14:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40944,0,89221,-48277,
2020-05-27 14:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42528,0,84339,-41811,
2020-05-27 14:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,36720,0,75146,-38426,
2020-05-27 14:25:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,40128,0,89390,-49262,
2020-05-27 14:30:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,39552,0,61040,-21488,
2020-05-27 14:35:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,30432,0,82883,-52451,
2020-05-27 14:40:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41376,0,87875,-46499,
2020-05-27 14:45:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,42048,0,87183,-45135,
2020-05-27 14:50:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,41616,0,81396,-39780,
2020-05-27 14:55:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34752,0,48037,-13285,
2020-05-27 15:00:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,27936,0,87648,-59712,
2020-05-27 15:05:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,38592,0,76025,-37433,
2020-05-27 15:10:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,39552,0,82008,-42456,
2020-05-27 15:15:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,35760,0,65064,-29304,
2020-05-27 15:20:00,11e54ea2-c45f-477f-b97d-b6f7dc2921a7,34368,0,80907,-46539,
